appName,link,tags
Life is Feudal: Forest Village,https://store.steampowered.com/app/496460/Life_is_Feudal_Forest_Village,"City Builder,Colony Sim,Strategy,Resource Management,Simulation,Medieval,Survival,Building,Open World,Singleplayer,Sandbox,Indie,Crafting,Multiplayer,Early Access,Management,Base Building,Co-op"
The Pirate: Caribbean Hunt,https://store.steampowered.com/app/512470/The_Pirate_Caribbean_Hunt,"Free to Play,Naval Combat,Pirates,Multiplayer,Adventure,Naval,Strategy,Action,Simulation,Open World,Indie,Sailing,Singleplayer,Historical,Exploration,Economy,Atmospheric,Choices Matter,Choose Your Own Adventure,6DOF"
Killing Floor: Incursion,https://store.steampowered.com/app/690810/Killing_Floor_Incursion,"Action,Violent,Gore,VR,Multiplayer,Horror,Zombies,FPS,Co-op,Shooter"
Weird West: Definitive Edition,https://store.steampowered.com/app/1097350/Weird_West_Definitive_Edition,"Western,Isometric,RPG,Immersive Sim,Story Rich,Atmospheric,Tactical RPG,Action,Stealth,Multiple Endings,Dark Fantasy,Supernatural,Action RPG,Violent,Choices Matter,Indie,Top-Down,Singleplayer,Adventure,Dark"
Voidigo,https://store.steampowered.com/app/1304680/Voidigo,"Action Roguelike,Twin Stick Shooter,Shoot 'Em Up,Bullet Hell,Roguelike,Local Co-Op,Roguelite,Top-Down Shooter,Funny,Difficult,Comedy,Pixel Graphics,Cartoony,Colorful,2D,Shooter,Action,Action-Adventure,Procedural Generation,Singleplayer"
Aim Hero,https://store.steampowered.com/app/518030/Aim_Hero,"FPS,Shooter,eSports,Singleplayer,Early Access,Action,Fast-Paced,Score Attack,Competitive,Simulation,Difficult,First-Person,Casual,Multiplayer"
I am not a Monster: First Contact,https://store.steampowered.com/app/826600/I_am_not_a_Monster_First_Contact,"Turn-Based Tactics,Strategy,Sci-fi,Online Co-Op,1980s,Tactical,Turn-Based,Retro,Multiplayer,Space,Atmospheric,Isometric,PvP,Co-op,Singleplayer,Turn-Based Strategy,Real Time Tactics,Turn-Based Combat,Stylized,Indie"
Sea of Craft,https://store.steampowered.com/app/990920/Sea_of_Craft,"Crafting,Exploration,3D,Open World,Pirates,Sandbox,Building,PvP,Action,Destruction,Multiplayer,Physics,Combat,Action-Adventure,Singleplayer,Simulation,Naval,Online Co-Op,Adventure,Base Building"
Cat Goes Fishing,https://store.steampowered.com/app/343780/Cat_Goes_Fishing,"Fishing,Cats,Casual,Cute,Relaxing,Indie,Singleplayer,2D,Simulation,Underwater,Arcade,Puzzle,Funny,Family Friendly,Action,Difficult,Adventure,Multiplayer,Psychological Horror,Gore"
NASCAR 21: Ignition,https://store.steampowered.com/app/1439300/NASCAR_21_Ignition,"Singleplayer,Sports,Driving,Immersive Sim,Racing,PvP,Automation,PvE,Automobile Sim,Arcade,Simulation,3D,Character Customization,First-Person,Third Person,Controller,Realistic,Colorful,Multiplayer,Offroad"
Inkbound,https://store.steampowered.com/app/1062810/Inkbound,"Early Access,Tactical RPG,Turn-Based Tactics,Roguelite,PvE,Strategy RPG,Turn-Based Strategy,Roguelike,MMORPG,RPG,Character Customization,Strategy,Third Person,Lore-Rich,Online Co-Op,Choices Matter,Massively Multiplayer,Procedural Generation,Turn-Based Combat,Colorful"
Mark of the Ninja: Remastered,https://store.steampowered.com/app/860950/Mark_of_the_Ninja_Remastered,"Stealth,Ninja,Action,2D,Indie,Platformer,Violent,Side Scroller,Gore,Singleplayer,Assassin,Atmospheric,Remake,Adventure,Puzzle,Story Rich"
Last Train Outta' Wormtown,https://store.steampowered.com/app/2318480/Last_Train_Outta_Wormtown,"Early Access,Action,Platformer,3D Platformer,3D,Cartoony,Colorful,Cute,First-Person,Third Person,Comedy,Destruction,Parkour,Survival,Underground,Western,Character Customization,Multiplayer,Online Co-Op,PvP"
Mount & Blade,https://store.steampowered.com/app/22100/Mount__Blade,"RPG,Medieval,Open World,Strategy,Sandbox,Action,Singleplayer,Adventure,Third Person,Multiplayer,Indie,Moddable,Historical,Action RPG,Character Customization,First-Person,Simulation,Replay Value,Fantasy,Female Protagonist"
Poly Bridge 2,https://store.steampowered.com/app/1062160/Poly_Bridge_2,"Building,Simulation,Puzzle,Physics,Crafting,Difficult,Sandbox,Singleplayer,Level Editor,Great Soundtrack,Indie,Strategy,Education,Family Friendly,Funny,Cartoony,Stylized,Cute,Sequel,Choices Matter"
太吾绘卷 The Scroll Of Taiwu,https://store.steampowered.com/app/838350/_The_Scroll_Of_Taiwu,"RPG,Martial Arts,Sandbox,Open World,Strategy,Indie,Early Access,Singleplayer,Adventure,Casual,Simulation,Roguelite,Dating Sim,Mythology,Building,Roguelike,2D,Strategy RPG,Anime,CRPG"
NetHack: Legacy,https://store.steampowered.com/app/837200/NetHack_Legacy,"Traditional Roguelike,Roguelike,Indie,Adventure,RPG,Dungeon Crawler,Procedural Generation,Dungeons & Dragons"
VR Giants,https://store.steampowered.com/app/1124160/VR_Giants,"Early Access,Action,Indie,VR,Asymmetric VR,Local Co-Op,Adventure,Co-op,3D Platformer,Puzzle Platformer,Physics,Local Multiplayer,Platformer,Controller,Team-Based,Co-op Campaign,Multiplayer,Puzzle,Online Co-Op,3D"
BloodRayne: Terminal Cut,https://store.steampowered.com/app/1373510/BloodRayne_Terminal_Cut,"Action,Vampire,Female Protagonist,Hack and Slash,Third-Person Shooter,Gore,Horror,Action-Adventure,Mature,Dark,Supernatural,World War II,Sexual Content,Violent,Third Person,Singleplayer,Combat,Gothic,Shooter,Adventure"
GangV | VR & PC Battle Royale,https://store.steampowered.com/app/1342790/GangV__VR__PC_Battle_Royale,"Early Access,Battle Royale,Open World,Multiplayer,Shooter,PvP,Action,Co-op,Online Co-Op,FPS,Third-Person Shooter,Violent,Third Person,First-Person,Crime,Massively Multiplayer,Heist,Racing,Realistic,Driving"
Tropico 3,https://store.steampowered.com/app/23490/Tropico_3,"Simulation,Strategy,City Builder,Management,Politics,Sandbox,Singleplayer,Economy,Satire,Comedy,Funny,Cold War,Great Soundtrack,Political Sim,Atmospheric,Multiplayer,Classic,Open World"
Craftopia,https://store.steampowered.com/app/1307550/Craftopia,"Open World,Crafting,Survival,Multiplayer,Open World Survival Craft,Sandbox,RPG,Building,Action,Online Co-Op,Early Access,Adventure,Co-op,Anime,Indie,Character Customization,Hack and Slash,Automation,Singleplayer,Third Person"
Boat Crew,https://store.steampowered.com/app/1633370/Boat_Crew,"Early Access,Naval Combat,Nonlinear,Simulation,Management,Action,Party-Based RPG,Inventory Management,Character Customization,Strategy RPG,World War II,Third-Person Shooter,Difficult,Physics,Tactical,Twin Stick Shooter,Strategy,Singleplayer,Naval,Arcade"
Tank Mechanic Simulator,https://store.steampowered.com/app/407130/Tank_Mechanic_Simulator,"Tanks,Simulation,World War II,Realistic,Singleplayer,First-Person,Building,Action,Relaxing,Indie,Management,Walking Simulator,Crafting,Economy,Casual,Exploration,Resource Management,Adventure,Atmospheric,Family Friendly"
Redmatch 2,https://store.steampowered.com/app/1280770/Redmatch_2,"Arena Shooter,FPS,Parkour,PvP,Shooter,3D,First-Person,Character Customization,Multiplayer,Free to Play,Gun Customization,Action,Combat,Moddable,Casual,Fast-Paced,Indie,Hentai,Pixel Graphics,Sexual Content"
Decarnation,https://store.steampowered.com/app/1672310/Decarnation,"Surreal,Puzzle,Emotional,Horror,Adventure,Story Rich,Dark,2D,Pixel Graphics,Psychological Horror,Casual,Action,Lovecraftian,Indie,Mature,Atmospheric,Singleplayer,Action-Adventure,Exploration,Survival Horror"
Spelunky 2,https://store.steampowered.com/app/418530/Spelunky_2,"Platformer,2D Platformer,Perma Death,Difficult,Online Co-Op,Co-op,Indie,Replay Value,Procedural Generation,4 Player Local,Action Roguelike,Local Co-Op,PvP,Action,2D,Roguelite,Cute,Side Scroller,Funny,Roguelike"
Ultimate Ragdoll Game,https://store.steampowered.com/app/1978720/Ultimate_Ragdoll_Game,"Early Access,Sandbox,Physics,Moddable,Multiplayer,Building,Funny,Simulation,Destruction,Games Workshop,Level Editor,Action,Nonlinear,Singleplayer,First-Person,Third Person,Tutorial,Co-op,Online Co-Op,Controller"
Flightpath,https://store.steampowered.com/app/2070410/Flightpath,"Action,Adventure,Shooter,Shoot 'Em Up,Top-Down Shooter,2.5D,Anime,Colorful,Top-Down,Comedy,Futuristic,Sci-fi,Space,Choices Matter,Combat,Controller,Female Protagonist,Multiple Endings,Nonlinear,Story Rich"
Dead Monarchy,https://store.steampowered.com/app/1037940/Dead_Monarchy,"Indie,Strategy,RPG,Violent,Gore,Turn-Based Tactics,Tactical,Turn-Based,Fantasy,Dark Fantasy,Turn-Based Combat,Singleplayer,Medieval,Roguelike,Perma Death,Open World,Replay Value,Difficult,Strategy RPG,Tactical RPG"
Sentimental K,https://store.steampowered.com/app/1256530/Sentimental_K,"Action,Indie,Action Roguelike,Roguelike,3D,Hack and Slash,Perma Death,Early Access,Character Action Game,Top-Down,Fantasy,Difficult,Anime,Singleplayer,Procedural Generation,Female Protagonist,Sexual Content"
Visage,https://store.steampowered.com/app/594330/Visage,"Horror,Psychological Horror,Survival Horror,Dark,First-Person,Multiplayer,Atmospheric,Singleplayer,Adventure,Indie,Violent,Exploration,Realistic,Walking Simulator,Surreal,Early Access,Simulation,Story Rich,Co-op,Experimental"
Hedon Bloodrite,https://store.steampowered.com/app/1072150/Hedon_Bloodrite,"FPS,Retro,Pixel Graphics,Dark Fantasy,Shooter,Female Protagonist,Metroidvania,Adventure,Puzzle,Atmospheric,Hand-drawn,Action,Demons,Story Rich,First-Person,Exploration,2.5D,Fantasy,Colorful,Lore-Rich"
House Designer : Fix & Flip,https://store.steampowered.com/app/2311760/House_Designer__Fix__Flip,"Simulation,Casual,Design & Illustration,Building,Relaxing,Sandbox,Immersive Sim,Base Building,Life Sim,3D,Singleplayer,Early Access,First-Person,Realistic,Management,Education,Economy"
Zup! Z,https://store.steampowered.com/app/1218900/Zup_Z,"Puzzle,Indie,Casual,Fast-Paced,2D,Physics,Short,Relaxing,Minimalist,Puzzle Platformer,Mouse only,Point & Click,Singleplayer,Cute,Rhythm,Education,Trading Card Game,Shooter,LEGO"
In Sound Mind,https://store.steampowered.com/app/1119980/In_Sound_Mind,"Horror,Psychological Horror,Story Rich,Puzzle,Action,Atmospheric,Singleplayer,Indie,First-Person,Shooter,Action-Adventure,FPS,Platformer,Exploration,3D Platformer,Cats,Psychedelic,Music,Hidden Object,Puzzle Platformer"
Rivals of Aether,https://store.steampowered.com/app/383980/Rivals_of_Aether,"Fighting,2D Fighter,Multiplayer,Pixel Graphics,Indie,Local Multiplayer,Competitive,Platformer,2D,Great Soundtrack,4 Player Local,Games Workshop,Action,Moddable,Controller,Arcade,Beat 'em up,Singleplayer,Retro,GameMaker"
Tasty Planet: Back for Seconds,https://store.steampowered.com/app/445110/Tasty_Planet_Back_for_Seconds,"Casual,Adventure,Indie,Action,Funny,2D,Cute,Top-Down,Sci-fi,Dinosaurs,Singleplayer,Co-op,Multiplayer,Local Multiplayer,Free to Play,Local Co-Op,Survival,Space,Destruction,Comedy"
Tasty Blue,https://store.steampowered.com/app/345200/Tasty_Blue,"Casual,Action,Indie,Singleplayer,Underwater,Funny,Local Co-Op,2D,Multiplayer,Free to Play,Cute,Survival,Adventure,Horror,Family Friendly,Local Multiplayer,Relaxing,Split Screen,Comedy,Controller"
Griftlands,https://store.steampowered.com/app/601840/Griftlands,"Card Battler,Roguelite,Deckbuilding,Choices Matter,RPG,Turn-Based,Story Rich,Card Game,Strategy,Dark Humor,Roguelike,Turn-Based Combat,2D,Comic Book,Choose Your Own Adventure,Multiple Endings,Singleplayer,Hand-drawn,Sci-fi,Atmospheric"
SYNTHETIK 2,https://store.steampowered.com/app/1471410/SYNTHETIK_2,"Early Access,Action Roguelike,Top-Down Shooter,Roguelite,Twin Stick Shooter,PvE,Perma Death,Shooter,Tutorial,Roguelike,Character Customization,3D,Top-Down,Action,Gun Customization,Colorful,Sci-fi,Tactical,Class-Based,Moddable"
The Imperial Gatekeeper,https://store.steampowered.com/app/1933650/The_Imperial_Gatekeeper,"Sexual Content,Nudity,Hentai,RPG,Adventure,Mature,Anime,Singleplayer,NSFW,Indie,Female Protagonist,LGBTQ+,RPGMaker,Visual Novel"
I'm on Observation Duty 2,https://store.steampowered.com/app/1257810/Im_on_Observation_Duty_2,"Indie,Strategy,Nudity,Gore,Horror,Psychological Horror,Singleplayer,Atmospheric,Puzzle,Sexual Content"
GRIME,https://store.steampowered.com/app/1123050/GRIME,"Metroidvania,Souls-like,Platformer,Dark Fantasy,Difficult,Action-Adventure,Exploration,2.5D,Action RPG,Surreal,Action,Atmospheric,Adventure,Side Scroller,Dark,Singleplayer,Combat,Indie,Controller,Cinematic"
Cat Museum,https://store.steampowered.com/app/1688100/Cat_Museum,"Puzzle,Surreal,Psychedelic,Point & Click,Hand-drawn,Stylized,Horror,2D,Cats,Side Scroller,RPG,Adventure,Exploration,Dark,Mystery,Fantasy,Linear,Narration,Singleplayer,Dark Fantasy"
Harvester,https://store.steampowered.com/app/287020/Harvester,"Horror,Point & Click,FMV,Adventure,Gore,Dark Humor,Classic,Violent,Satire,Cult Classic,1990's,Retro,Singleplayer,Surreal,Story Rich,Atmospheric,Comedy,Puzzle,Nudity,Funny"
HELLGATE: London,https://store.steampowered.com/app/939520/HELLGATE_London,"RPG,Action,Demons,Loot,Action RPG,Zombies,Third-Person Shooter,Gore,Violent,Hack and Slash,Singleplayer,Post-apocalyptic,First-Person,FPS,Atmospheric,Third Person,Multiplayer,Sci-fi"
Tennis Elbow Manager 2,https://store.steampowered.com/app/760630/Tennis_Elbow_Manager_2,"Tennis,Simulation,Sports,Management,Real Time Tactics,Turn-Based Strategy,Singleplayer,Adventure,Early Access,Tactical,Action,2D,3D,Text-Based,Economy,1980s,1990's,Local Co-Op,Local Multiplayer,4 Player Local"
Hidden Through Time,https://store.steampowered.com/app/524910/Hidden_Through_Time,"Hidden Object,Casual,Puzzle,Point & Click,2D,Family Friendly,Cute,Collectathon,Funny,Historical,Relaxing,Colorful,Hand-drawn,Minimalist,Level Editor,Time Travel,Atmospheric,Building,Adventure,Singleplayer"
Minimalism,https://store.steampowered.com/app/585690/Minimalism,"Indie,Casual,Action,Adventure,Difficult,Platformer,Minimalist"
Royal Heroes,https://store.steampowered.com/app/439920/Royal_Heroes,"Simulation,Auto Battler,Tower Defense,Singleplayer,Action RPG,Action,Arcade,RPG,Strategy,2D,Isometric,Controller,Pixel Graphics,Fantasy,Magic,Management,Medieval,Casual,Dark Fantasy,Score Attack"
Blackguards,https://store.steampowered.com/app/249650/Blackguards,"RPG,Turn-Based,Strategy,Tactical,Fantasy,Indie,Singleplayer,Turn-Based Strategy,Adventure,Tactical RPG,Isometric,Hex Grid,Character Customization,Dark Fantasy,Turn-Based Tactics,Story Rich,Action,Difficult,CRPG,Turn-Based Combat"
Cat Museum,https://store.steampowered.com/app/1688100/Cat_Museum,"Puzzle,Surreal,Psychedelic,Point & Click,Hand-drawn,Stylized,Horror,2D,Cats,Side Scroller,RPG,Adventure,Exploration,Dark,Mystery,Fantasy,Linear,Narration,Singleplayer,Dark Fantasy"
SYNTHETIK 2,https://store.steampowered.com/app/1471410/SYNTHETIK_2,"Early Access,Action Roguelike,Top-Down Shooter,Roguelite,Twin Stick Shooter,PvE,Perma Death,Shooter,Tutorial,Roguelike,Character Customization,3D,Top-Down,Action,Gun Customization,Colorful,Sci-fi,Tactical,Class-Based,Moddable"
The Imperial Gatekeeper,https://store.steampowered.com/app/1933650/The_Imperial_Gatekeeper,"Sexual Content,Nudity,Hentai,RPG,Adventure,Mature,Anime,Singleplayer,NSFW,Indie,Female Protagonist,LGBTQ+,RPGMaker,Visual Novel"
"Warhammer 40,000: Shootas, Blood & Teef",https://store.steampowered.com/app/1324530/Warhammer_40000_Shootas_Blood__Teef,"PvP,Adventure,Warhammer 40K,Side Scroller,2D Platformer,Shoot 'Em Up,Bullet Hell,Twin Stick Shooter,Beat 'em up,Platformer,Shooter,Arcade,Action-Adventure,2D,Funny,Cartoony,Action,Hand-drawn,Co-op,Local Co-Op"
Scathe,https://store.steampowered.com/app/1154830/Scathe,"FPS,Co-op Campaign,Bullet Hell,Gore,Shooter,First-Person,Controller,Difficult,Multiple Endings,Action,Retro,3D,Demons,Atmospheric,Cinematic,Dark,Fast-Paced,Horror,Sci-fi,Co-op"
Werewolf: The Apocalypse - Earthblood,https://store.steampowered.com/app/679110/Werewolf_The_Apocalypse__Earthblood,"Action,Adventure,Third Person,Singleplayer,Gore,Violent,Beat 'em up,Stealth,Controller,Superhero,Hack and Slash,Dark,RPG,Action-Adventure,Fighting,Fantasy,Horror,Dark Fantasy,Action RPG,Soundtrack"
Freedom Planet 2,https://store.steampowered.com/app/595500/Freedom_Planet_2,"Platformer,Side Scroller,Female Protagonist,Pixel Graphics,Action-Adventure,Colorful,Indie,Sci-fi,Adventure,Action,Anime,Old School,Puzzle Platformer,Retro,1990's,Difficult,2D,Arcade,Cute,Story Rich"
King Arthur: Knight's Tale,https://store.steampowered.com/app/1157390/King_Arthur_Knights_Tale,"Tactical RPG,Turn-Based Tactics,Dark Fantasy,RPG,Turn-Based Combat,Choices Matter,Grid-Based Movement,Singleplayer,Turn-Based,Strategy,PvE,Roguelite,Strategy RPG,Turn-Based Strategy,Medieval,Base Building,3D,CRPG,Isometric,Mythology"
Spirit of the Island,https://store.steampowered.com/app/1592110/Spirit_of_the_Island,"Simulation,Multiplayer,Choose Your Own Adventure,3D,Building,Family Friendly,Indie,Farming Sim,Life Sim,Relaxing,RPG,Agriculture,Open World,Crafting,Sandbox,Singleplayer,Farming,Casual,Cute,Romance"
Hitman 2: Silent Assassin,https://store.steampowered.com/app/6850/Hitman_2_Silent_Assassin,"Stealth,Action,Third Person,Assassin,Singleplayer,Classic,Shooter,Sandbox,Great Soundtrack,Old School,Difficult,Adventure,Gore,First-Person,FPS,Crime,Atmospheric,Tactical,Story Rich,Third-Person Shooter"
Heavenly Bodies,https://store.steampowered.com/app/1138850/Heavenly_Bodies,"Physics,Difficult,Adventure,Space,Simulation,Atmospheric,Precision Platformer,Puzzle,Local Co-Op,Stylized,Puzzle Platformer,Singleplayer,Action,Co-op,Indie,Funny,2.5D,Comedy,Local Multiplayer,Controller"
Battlerite,https://store.steampowered.com/app/504370/Battlerite,"PvP,Multiplayer,MOBA,Competitive,Action,Free to Play,Arena Shooter,Fast-Paced,Team-Based,Fighting,Top-Down,Early Access,Strategy,eSports,Difficult,Great Soundtrack,RPG,Top-Down Shooter,Hack and Slash,Atmospheric"
Surviving the Abyss,https://store.steampowered.com/app/1254320/Surviving_the_Abyss,"Early Access,City Builder,Exploration,Colony Sim,Building,Underwater,Management,Survival,Base Building,Difficult,Economy,RTS,Strategy,3D,Alternate History,Post-apocalyptic,Choices Matter,Simulation,Realistic,Atmospheric"
Gachi Heroes,https://store.steampowered.com/app/944220/Gachi_Heroes,"Memes,Comedy,Funny,Casual,Indie,Action,Nudity,Adventure,Sexual Content,LGBTQ+,Experimental,2D,Fast-Paced,Colorful,Score Attack,Clicker,Relaxing,Singleplayer,Psychological Horror,RPG"
Devil Slayer - Raksasi,https://store.steampowered.com/app/1016600/Devil_Slayer__Raksasi,"Difficult,Action Roguelike,Action,Top-Down,Female Protagonist,Adventure,Roguelite,Indie,Singleplayer,Hack and Slash,Procedural Generation,Roguelike,Dark Fantasy,2D,Souls-like,Violent,Gore,Anime,Early Access,Sexual Content"
Farworld Pioneers,https://store.steampowered.com/app/1363900/Farworld_Pioneers,"Co-op,Colorful,Open World Survival Craft,Colony Sim,Sandbox,PvP,Base Building,Simulation,Crafting,Management,Side Scroller,Space,Multiplayer,Sci-fi,Exploration,Combat,Online Co-Op,Singleplayer,Survival,Pixel Graphics"
江城创业记,https://store.steampowered.com/app/2281410/_,"Automation,Base Building,Open World,Pixel Graphics,Simulation,Sandbox,Time Travel,Alternate History,2D,Early Access,Indie,Sci-fi,Story Rich,Resource Management,Singleplayer,Building,Time Management,Crafting,City Builder,Survival"
